x,ca,cb,cc
19.07,0.047205361,0.94410329,0.008691349
19.08,0.04720536,0.944103294,0.008691346
19.09,0.04720536,0.944103298,0.008691343
19.1,0.047205359,0.944103302,0.00869134
19.11,0.047205358,0.944103306,0.008691336
19.12,0.047205357,0.944103309,0.008691333
19.13,0.047205357,0.944103313,0.00869133
19.14,0.047205356,0.944103317,0.008691327
19.15,0.047205355,0.944103321,0.008691324
19.16,0.047205354,0.944103324,0.008691321
19.17,0.047205354,0.944103328,0.008691318
19.18,0.047205353,0.944103332,0.008691315
19.19,0.047205352,0.944103335,0.008691312
19.2,0.047205352,0.944103339,0.008691309
19.21,0.047205351,0.944103343,0.008691306
19.22,0.04720535,0.944103346,0.008691304
19.23,0.04720535,0.94410335,0.008691301
19.24,0.047205349,0.944103353,0.008691298
19.25,0.047205348,0.944103357,0.008691295
19.26,0.047205347,0.944103361,0.008691292
19.27,0.047205347,0.944103364,0.008691289
19.28,0.047205346,0.944103368,0.008691286
19.29,0.047205345,0.944103371,0.008691283
19.3,0.047205345,0.944103375,0.008691281
19.31,0.047205344,0.944103378,0.008691278
19.32,0.047205343,0.944103381,0.008691275
19.33,0.047205343,0.944103385,0.008691272
19.34,0.047205342,0.944103388,0.00869127
19.35,0.047205341,0.944103392,0.008691267
19.36,0.047205341,0.944103395,0.008691264
19.37,0.04720534,0.944103398,0.008691261
19.38,0.04720534,0.944103402,0.008691259
19.39,0.047205339,0.944103405,0.008691256
19.4,0.047205338,0.944103408,0.008691253
19.41,0.047205338,0.944103412,0.008691251
19.42,0.047205337,0.944103415,0.008691248
19.43,0.047205336,0.944103418,0.008691245
19.44,0.047205336,0.944103422,0.008691243
19.45,0.047205335,0.944103425,0.00869124
19.46,0.047205335,0.944103428,0.008691237
19.47,0.047205334,0.944103431,0.008691235
19.48,0.047205333,0.944103434,0.008691232
19.49,0.047205333,0.944103438,0.00869123
19.5,0.047205332,0.944103441,0.008691227
19.51,0.047205332,0.944103444,0.008691225
19.52,0.047205331,0.944103447,0.008691222
19.53,0.04720533,0.94410345,0.00869122
19.54,0.04720533,0.944103453,0.008691217
19.55,0.047205329,0.944103456,0.008691215
19.56,0.047205329,0.944103459,0.008691212
19.57,0.047205328,0.944103462,0.00869121
19.58,0.047205327,0.944103465,0.008691207
19.59,0.047205327,0.944103468,0.008691205
19.6,0.047205326,0.944103471,0.008691202
19.61,0.047205326,0.944103474,0.0086912
19.62,0.047205325,0.944103477,0.008691198
19.63,0.047205325,0.94410348,0.008691195
19.64,0.047205324,0.944103483,0.008691193
19.65,0.047205323,0.944103486,0.00869119
19.66,0.047205323,0.944103489,0.008691188
19.67,0.047205322,0.944103492,0.008691186
19.68,0.047205322,0.944103495,0.008691183
19.69,0.047205321,0.944103498,0.008691181
19.7,0.047205321,0.9441035,0.008691179
19.71,0.04720532,0.944103503,0.008691177
19.72,0.04720532,0.944103506,0.008691174
19.73,0.047205319,0.944103509,0.008691172
19.74,0.047205319,0.944103512,0.00869117
19.75,0.047205318,0.944103515,0.008691167
19.76,0.047205317,0.944103517,0.008691165
19.77,0.047205317,0.94410352,0.008691163
19.78,0.047205316,0.944103523,0.008691161
19.79,0.047205316,0.944103526,0.008691159
19.8,0.047205315,0.944103528,0.008691156
19.81,0.047205315,0.944103531,0.008691154
19.82,0.047205314,0.944103534,0.008691152
19.83,0.047205314,0.944103536,0.00869115
19.84,0.047205313,0.944103539,0.008691148
19.85,0.047205313,0.944103542,0.008691146
19.86,0.047205312,0.944103544,0.008691143
19.87,0.047205312,0.944103547,0.008691141
19.88,0.047205311,0.944103549,0.008691139
19.89,0.047205311,0.944103552,0.008691137
19.9,0.04720531,0.944103555,0.008691135
19.91,0.04720531,0.944103557,0.008691133
19.92,0.047205309,0.94410356,0.008691131
19.93,0.047205309,0.944103562,0.008691129
19.94,0.047205308,0.944103565,0.008691127
19.95,0.047205308,0.944103567,0.008691125
19.96,0.047205307,0.94410357,0.008691123
19.97,0.047205307,0.944103572,0.008691121
19.98,0.047205307,0.944103575,0.008691119
19.99,0.047205306,0.944103577,0.008691117
